,,,,,Distance moved,Velocity,Freezing,Freezing,Cruising,Cruising,Bursting,Bursting,Turn angle,Angular velocity,Meander,Meander
T7,LSD 0.3,Trial     8,F3,0:30:00-0:35:00,193.081,0.643775,0,0,0,0,0,0,118.179,2954.48,8014.94,59863600
T7,LSD 0.3,Trial     8,F3,0:35:00-0:40:00,190.156,0.634193,0,0,0,0,0,0,115.201,2880.02,7318.48,54530000
T7,LSD 0.3,Trial     8,F3,0:40:00-0:45:00,0.0366244,0.91561,0,0,0,0,0,0,179.877,4496.92,4911.39,4911.39
T7,LSD 0.3,Trial     8,F9,0:00:00-0:05:00,13.8723,0.648237,1,299.76,0,0,0,0,120.2,3005.01,6237.24,3087430
T7,LSD 0.3,Trial     8,F9,0:05:00-0:10:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T7,LSD 0.3,Trial     8,F9,0:10:00-0:15:00,4.57879,0.639496,1,300,0,0,0,0,120.044,3001.11,6710.66,1040150
T7,LSD 0.3,Trial     8,F9,0:15:00-0:20:00,255.014,0.853348,23,297.92,33,1.36,7,0.32,117.637,2940.92,6457.31,47900300
T7,LSD 0.3,Trial     8,F9,0:20:00-0:25:00,218.239,0.727851,1,300,0,0,0,0,119.122,2978.04,6535.77,48652300
T7,LSD 0.3,Trial     8,F9,0:25:00-0:30:00,226.222,0.754778,1,300,0,0,0,0,120.221,3005.53,6375.2,47335900
T7,LSD 0.3,Trial     8,F9,0:30:00-0:35:00,254.053,0.84707,7,16.6,7,0.28,6,0.24,118.68,2967.01,5814.97,43432000
T7,LSD 0.3,Trial     8,F9,0:35:00-0:40:00,256.562,0.855664,0,0,0,0,0,0,119.886,2997.15,5634.28,42009200
T7,LSD 0.3,Trial     8,F9,0:40:00-0:45:00,0.019626,0.49065,0,0,0,0,0,0,144.822,3620.56,7379.12,7379.12
T7,LSD 0.3,Trial     8,G3,0:00:00-0:05:00,82.6549,0.819339,2,299.6,2,0.08,1,0.04,117.909,2947.73,5608.89,13596000
T7,LSD 0.3,Trial     8,G3,0:05:00-0:10:00,210.925,0.703646,2,299.84,2,0.08,0,0,119.118,2977.96,7209.87,53727900
T7,LSD 0.3,Trial     8,G3,0:10:00-0:15:00,173.09,0.577274,1,300,0,0,0,0,117.677,2941.94,7989.13,59535000
T7,LSD 0.3,Trial     8,G3,0:15:00-0:20:00,750.504,2.50368,323,265.88,454,22.28,107,5.88,91.3,2282.5,4350.85,32370400
T7,LSD 0.3,Trial     8,G3,0:20:00-0:25:00,196.924,0.656764,1,300,0,0,0,0,118.874,2971.86,7535.36,56033000
T7,LSD 0.3,Trial     8,G3,0:25:00-0:30:00,334.215,1.11509,56,293.6,83,4.36,23,1.44,111.608,2790.2,6217.23,46330800
T7,LSD 0.3,Trial     8,G3,0:30:00-0:35:00,300.749,1.00277,42,295.84,55,2.8,17,0.92,112.398,2809.95,6048,44882200
T7,LSD 0.3,Trial     8,G3,0:35:00-0:40:00,235.819,0.786484,4,238.48,5,0.2,0,0,118.306,2957.65,6334.71,47294900
T7,LSD 0.3,Trial     8,G3,0:40:00-0:45:00,0.0443302,1.10825,0,0,0,0,0,0,71.3994,1784.98,1610.63,1610.63
T7,LSD 0.3,Trial     8,G9,0:00:00-0:05:00,1.71423,0.348421,1,299.76,0,0,0,0,129.523,3238.09,9576.11,775665
T7,LSD 0.3,Trial     8,G9,0:05:00-0:10:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T7,LSD 0.3,Trial     8,G9,0:10:00-0:15:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T7,LSD 0.3,Trial     8,G9,0:15:00-0:20:00,624.16,2.08582,277,273.16,390,17.08,66,3.2,100.735,2518.38,4928.12,36645500
T7,LSD 0.3,Trial     8,G9,0:20:00-0:25:00,234.326,0.781502,3,299.84,3,0.12,0,0,115.16,2879.01,6541.68,48166400
T7,LSD 0.3,Trial     8,G9,0:25:00-0:30:00,459.174,1.53201,148,284.64,221,9.76,34,1.68,107.313,2682.82,5552.2,41436000
T7,LSD 0.3,Trial     8,G9,0:30:00-0:35:00,253.74,0.846026,3,299.84,2,0.12,1,0.08,119.56,2988.99,6396.88,47893400
T7,LSD 0.3,Trial     8,G9,0:35:00-0:40:00,252.271,0.841353,8,105.12,9,0.6,3,0.24,117.779,2944.46,6899.52,51553200
T7,LSD 0.3,Trial     8,G9,0:40:00-0:45:00,0.0258944,0.647359,0,0,0,0,0,0,153.188,3829.69,5915.87,5915.87
T7,LSD 0.3,Trial     8,H3,0:00:00-0:05:00,0.20062,0.50155,1,299.72,0,0,0,0,105.063,2626.58,6953.7,55629.6
T7,LSD 0.3,Trial     8,H3,0:05:00-0:10:00,0.217626,0.680081,1,300,0,0,0,0,100.763,2519.07,7104.51,49731.5
T7,LSD 0.3,Trial     8,H3,0:10:00-0:15:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T7,LSD 0.3,Trial     8,H3,0:15:00-0:20:00,522.273,1.74393,228,280.4,277,12.8,79,3.68,103.889,2597.22,5455.87,40438900
T7,LSD 0.3,Trial     8,H3,0:20:00-0:25:00,198.79,0.662988,1,300,0,0,0,0,118.827,2970.67,7945.1,59397600
T7,LSD 0.3,Trial     8,H3,0:25:00-0:30:00,241.149,0.80458,33,296.44,51,2.44,16,0.88,116.869,2921.73,7761.15,57556700
T7,LSD 0.3,Trial     8,H3,0:30:00-0:35:00,233.074,0.777119,19,279.88,22,1.04,6,0.28,117.793,2944.82,6647.18,49707600
T7,LSD 0.3,Trial     8,H3,0:35:00-0:40:00,233.323,0.778157,0,0,0,0,0,0,121.469,3036.72,6964.09,51798900
T7,LSD 0.3,Trial     8,H3,0:40:00-0:45:00,0.0179733,0.449332,0,0,0,0,0,0,144.537,3613.42,8041.76,8041.76
T7,LSD 0.3,Trial     8,H9,0:00:00-0:05:00,210.409,0.702488,3,299.6,2,0.12,1,0.04,116.997,2924.92,6551.59,46326300
T7,LSD 0.3,Trial     8,H9,0:05:00-0:10:00,196.427,0.655279,1,300,0,0,0,0,119.64,2991,7625.57,56627500
T7,LSD 0.3,Trial     8,H9,0:10:00-0:15:00,172.947,0.576799,1,300,0,0,0,0,117.712,2942.8,8092.73,60177500
T7,LSD 0.3,Trial     8,H9,0:15:00-0:20:00,362.794,1.20996,99,291.64,122,5.24,14,0.64,114.195,2854.88,5751.45,42888600
T7,LSD 0.3,Trial     8,H9,0:20:00-0:25:00,250.9,0.836779,2,299.88,2,0.08,1,0.04,115.481,2887.02,6360.71,47311000
T7,LSD 0.3,Trial     8,H9,0:25:00-0:30:00,249.536,0.832564,4,299.6,5,0.24,2,0.08,119.32,2983,6612.41,49361700
T7,LSD 0.3,Trial     8,H9,0:30:00-0:35:00,259.029,0.863662,6,24.16,7,0.36,3,0.2,115.069,2876.72,6104.42,45532800
T7,LSD 0.3,Trial     8,H9,0:35:00-0:40:00,260.93,0.87023,0,0,0,0,0,0,115.879,2896.97,6013.29,44853100
T7,LSD 0.3,Trial     8,H9,0:40:00-0:45:00,0.0362809,0.907023,0,0,0,0,0,0,154.775,3869.38,4266.02,4266.02
T7,LSD 1,Trial     8,A4,0:00:00-0:05:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,A4,0:05:00-0:10:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,A4,0:10:00-0:15:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,A4,0:15:00-0:20:00,413.973,1.38194,124,287.56,169,7.84,39,1.76,112.054,2801.35,5589.17,41426900
T7,LSD 1,Trial     8,A4,0:20:00-0:25:00,229.969,0.766973,2,299.96,1,0.04,0,0,117.443,2936.07,6659,49476400
T7,LSD 1,Trial     8,A4,0:25:00-0:30:00,367.923,1.22756,78,291.8,115,5.32,23,1.2,112.066,2801.65,5639.1,42045100
T7,LSD 1,Trial     8,A4,0:30:00-0:35:00,222.512,0.741906,1,300,0,0,0,0,120.561,3014.03,6747.75,50324700
T7,LSD 1,Trial     8,A4,0:35:00-0:40:00,233.44,0.778547,8,298.08,12,0.56,6,0.24,119.299,2982.48,7138.79,53255400
T7,LSD 1,Trial     8,A4,0:40:00-0:45:00,0.0293838,0.734596,0,0,0,0,0,0,16.6384,415.961,566.245,566.245
T7,LSD 1,Trial     8,A10,0:00:00-0:05:00,151.631,0.829312,3,299.48,4,0.16,1,0.04,117.939,2948.47,6439.05,29278400
T7,LSD 1,Trial     8,A10,0:05:00-0:10:00,250.762,0.836544,1,300,0,0,0,0,116.024,2900.61,6148.49,45935300
T7,LSD 1,Trial     8,A10,0:10:00-0:15:00,249.696,0.832765,1,300,0,0,0,0,116.477,2911.92,6161.75,46040600
T7,LSD 1,Trial     8,A10,0:15:00-0:20:00,717.766,2.39383,315,271.76,384,18.8,108,5.92,93.0491,2326.23,4182.5,31276800
T7,LSD 1,Trial     8,A10,0:20:00-0:25:00,242.948,0.810258,2,299.96,1,0.04,0,0,119.882,2997.04,6644,49404800
T7,LSD 1,Trial     8,A10,0:25:00-0:30:00,269.027,0.897593,15,298.88,17,0.76,5,0.24,118.067,2951.68,6180.09,46023100
T7,LSD 1,Trial     8,A10,0:30:00-0:35:00,203.557,0.678703,1,300,0,0,0,0,119.897,2997.42,7103.28,53054400
T7,LSD 1,Trial     8,A10,0:35:00-0:40:00,221.886,0.740015,8,268.24,10,0.56,5,0.32,117.646,2941.15,6956.07,51941000
T7,LSD 1,Trial     8,A10,0:40:00-0:45:00,0.0262301,0.655753,0,0,0,0,0,0,41.509,1037.72,1582.49,1582.49
T7,LSD 1,Trial     8,B4,0:00:00-0:05:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,B4,0:05:00-0:10:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,B4,0:10:00-0:15:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,B4,0:15:00-0:20:00,674.09,2.25057,359,268.48,444,19.84,89,4.12,98.2349,2455.87,5024.42,37401800
T7,LSD 1,Trial     8,B4,0:20:00-0:25:00,269.586,0.899101,32,297.44,36,1.76,11,0.64,116.05,2901.25,6432.05,47860900
T7,LSD 1,Trial     8,B4,0:25:00-0:30:00,586.93,1.95826,273,275.04,348,15.68,69,3.28,103.358,2583.95,5020.2,37395500
T7,LSD 1,Trial     8,B4,0:30:00-0:35:00,273.847,0.913066,34,297.08,38,1.88,12,0.68,116.915,2922.89,6733.03,50255300
T7,LSD 1,Trial     8,B4,0:35:00-0:40:00,282.346,0.941655,24,197,28,1.44,14,0.8,118.777,2969.42,6329.61,47174600
T7,LSD 1,Trial     8,B4,0:40:00-0:45:00,0.00822763,0.205691,0,0,0,0,0,0,44.4329,1110.82,5400.45,5400.45
T7,LSD 1,Trial     8,B10,0:00:00-0:05:00,0.14785,0.739252,1,299.76,0,0,0,0,103.285,2582.13,5645.99,16938
T7,LSD 1,Trial     8,B10,0:05:00-0:10:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,B10,0:10:00-0:15:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,B10,0:15:00-0:20:00,678.088,2.26634,273,273.12,352,17.56,120,6.16,99.0744,2476.86,4857.19,36079200
T7,LSD 1,Trial     8,B10,0:20:00-0:25:00,234.035,0.780533,1,300,0,0,0,0,116.92,2922.99,6848.35,50958500
T7,LSD 1,Trial     8,B10,0:25:00-0:30:00,406.558,1.35646,121,140.48,143,7.08,44,2.36,109.998,2749.95,5726.66,42503300
T7,LSD 1,Trial     8,B10,0:30:00-0:35:00,177.375,0.591406,0,0,0,0,0,0,121.013,3025.33,8282.84,61235000
T7,LSD 1,Trial     8,B10,0:35:00-0:40:00,177.997,0.593641,0,0,0,0,0,0,118.825,2970.61,7900.94,58285200
T7,LSD 1,Trial     8,B10,0:40:00-0:45:00,0.0265193,0.662981,0,0,0,0,0,0,177.102,4427.55,6678.25,6678.25
T7,LSD 1,Trial     8,C4,0:00:00-0:05:00,21.3536,1.02268,3,20.68,4,0.16,0,0,119.994,2999.85,4998.37,2604150
T7,LSD 1,Trial     8,C4,0:05:00-0:10:00,228.416,0.761997,1,300,0,0,0,0,119.528,2988.21,6357.99,47538700
T7,LSD 1,Trial     8,C4,0:10:00-0:15:00,206.483,0.688643,1,300,0,0,0,0,120.576,3014.41,7008.42,52451000
T7,LSD 1,Trial     8,C4,0:15:00-0:20:00,781.289,2.60569,331,263.76,503,23.48,116,6.08,98.2158,2455.39,4353.98,32541600
T7,LSD 1,Trial     8,C4,0:20:00-0:25:00,246.26,0.821305,9,299.24,12,0.48,0,0,120.622,3015.56,5875.26,43817700
T7,LSD 1,Trial     8,C4,0:25:00-0:30:00,603.744,2.0149,237,273.84,370,16.72,57,3.04,101.906,2547.64,4977.89,37090200
T7,LSD 1,Trial     8,C4,0:30:00-0:35:00,226.537,0.755324,11,12.44,15,0.64,1,0.04,119.263,2981.57,6730.63,50230700
T7,LSD 1,Trial     8,C4,0:35:00-0:40:00,231.573,0.772323,0,0,0,0,0,0,118.734,2968.35,5994.51,44791000
T7,LSD 1,Trial     8,C4,0:40:00-0:45:00,0.00987465,0.246866,0,0,0,0,0,0,166.535,4163.37,16864.9,16864.9
T7,LSD 1,Trial     8,C10,0:00:00-0:05:00,135.819,0.67197,2,299.68,1,0.04,0,0,119.142,2978.55,7431.37,37379800
T7,LSD 1,Trial     8,C10,0:05:00-0:10:00,197.312,0.658234,1,300,0,0,0,0,119.471,2986.77,7712.29,57649400
T7,LSD 1,Trial     8,C10,0:10:00-0:15:00,247.473,0.825351,2,299.88,2,0.08,0,0,118.484,2962.09,6253.27,46862000
T7,LSD 1,Trial     8,C10,0:15:00-0:20:00,605.298,2.01874,231,276,327,15.68,77,4.32,101.092,2527.29,4802.57,35913600
T7,LSD 1,Trial     8,C10,0:20:00-0:25:00,263.048,0.877293,1,300,0,0,0,0,115.285,2882.13,5743.05,43027000
T7,LSD 1,Trial     8,C10,0:25:00-0:30:00,435.806,1.45404,138,173.36,192,8.8,34,1.76,106.042,2651.05,5393.92,40190100
T7,LSD 1,Trial     8,C10,0:30:00-0:35:00,249.573,0.832133,0,0,0,0,0,0,112.923,2823.07,6035.14,45148900
T7,LSD 1,Trial     8,C10,0:35:00-0:40:00,209.319,0.698104,0,0,0,0,0,0,118.198,2954.96,7109.67,53180400
T7,LSD 1,Trial     8,C10,0:40:00-0:45:00,0.0117978,0.294944,0,0,0,0,0,0,72.0326,1800.82,6105.61,6105.61
T7,LSD 1,Trial     8,D4,0:00:00-0:05:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,D4,0:05:00-0:10:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,D4,0:10:00-0:15:00,174.489,0.647118,1,269.72,1,0.04,1,0.04,115.842,2896.04,7017.63,46800600
T7,LSD 1,Trial     8,D4,0:15:00-0:20:00,454.563,1.51602,167,284.96,211,9.68,59,3.08,108.52,2712.99,5800.74,43238700
T7,LSD 1,Trial     8,D4,0:20:00-0:25:00,180.511,0.602024,1,300,0,0,0,0,120.463,3011.59,7627.18,56227600
T7,LSD 1,Trial     8,D4,0:25:00-0:30:00,160.404,0.53518,4,299.76,3,0.12,1,0.04,118.659,2966.47,8764.99,63923000
T7,LSD 1,Trial     8,D4,0:30:00-0:35:00,136.993,0.456767,1,300,0,0,0,0,120.164,3004.1,9629.46,70747600
T7,LSD 1,Trial     8,D4,0:35:00-0:40:00,158.107,0.527306,1,289.76,1,0.04,1,0.04,119.626,2990.65,8420.32,61931400
T7,LSD 1,Trial     8,D4,0:40:00-0:45:00,0.0249701,0.624254,0,0,0,0,0,0,164.389,4109.73,6583.42,6583.42
T7,LSD 1,Trial     8,D10,0:00:00-0:05:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,D10,0:05:00-0:10:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,D10,0:10:00-0:15:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,D10,0:15:00-0:20:00,617.708,2.06288,205,277.8,273,14.32,121,6.08,106.024,2650.6,5558.63,41261700
T7,LSD 1,Trial     8,D10,0:20:00-0:25:00,189.772,0.632911,1,300,0,0,0,0,119.689,2992.23,7241.31,53513300
T7,LSD 1,Trial     8,D10,0:25:00-0:30:00,296.397,0.988914,48,161.2,66,3.52,27,1.44,115.69,2892.24,6875.91,50737400
T7,LSD 1,Trial     8,D10,0:30:00-0:35:00,233.518,0.7786,0,0,0,0,0,0,120.02,3000.5,6055.39,45306500
T7,LSD 1,Trial     8,D10,0:35:00-0:40:00,236.188,0.787713,0,0,0,0,0,0,119.654,2991.34,5825.32,43270500
T7,LSD 1,Trial     8,D10,0:40:00-0:45:00,0.0306752,0.76688,0,0,0,0,0,0,148.584,3714.6,4843.79,4843.79
T7,LSD 1,Trial     8,E4,0:00:00-0:05:00,25.0189,0.718934,1,299.76,0,0,0,0,122.28,3057.01,6533.99,5305600
T7,LSD 1,Trial     8,E4,0:05:00-0:10:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,E4,0:10:00-0:15:00,133.296,0.778783,3,299.84,2,0.08,1,0.04,119.495,2987.38,6445.29,27450500
T7,LSD 1,Trial     8,E4,0:15:00-0:20:00,454.869,1.51704,119,287.52,166,8.16,59,2.88,110.165,2754.13,5474.56,40938700
T7,LSD 1,Trial     8,E4,0:20:00-0:25:00,261.521,0.872201,3,299.92,2,0.08,0,0,118.143,2953.56,5949.75,44527900
T7,LSD 1,Trial     8,E4,0:25:00-0:30:00,254.151,0.84796,2,299.84,2,0.12,1,0.08,118.829,2970.73,6035.49,45139400
T7,LSD 1,Trial     8,E4,0:30:00-0:35:00,223.555,0.745383,1,300,0,0,0,0,118.826,2970.64,7060.74,52574300
T7,LSD 1,Trial     8,E4,0:35:00-0:40:00,226.684,0.756016,1,295.76,1,0.04,0,0,119.359,2983.97,6941.87,51772500
T7,LSD 1,Trial     8,E4,0:40:00-0:45:00,0.0226124,0.565309,0,0,0,0,0,0,32.1972,804.93,1423.88,1423.88
T7,LSD 1,Trial     8,E10,0:00:00-0:05:00,156.794,0.523485,3,299.6,3,0.12,0,0,122.286,3057.14,7926.1,51488000
T7,LSD 1,Trial     8,E10,0:05:00-0:10:00,188.579,0.629099,1,300,0,0,0,0,119.093,2977.33,8007.26,59501900
T7,LSD 1,Trial     8,E10,0:10:00-0:15:00,206.101,0.687371,2,299.96,1,0.04,0,0,118.528,2963.21,7252.37,53747300
T7,LSD 1,Trial     8,E10,0:15:00-0:20:00,206.333,0.688144,7,299.28,8,0.52,6,0.32,119.864,2996.59,7416.99,55212100
T7,LSD 1,Trial     8,E10,0:20:00-0:25:00,217.172,0.724292,1,300,0,0,0,0,119.796,2994.89,6773.06,50513500
T7,LSD 1,Trial     8,E10,0:25:00-0:30:00,215.781,0.719943,7,283.64,8,0.32,2,0.08,118.724,2968.1,6807.94,50862100
T7,LSD 1,Trial     8,E10,0:30:00-0:35:00,195.482,0.651781,0,0,0,0,0,0,119.473,2986.83,7450.47,55498600
T7,LSD 1,Trial     8,E10,0:35:00-0:40:00,199.876,0.666608,0,0,0,0,0,0,119.647,2991.17,7012.62,52202000
T7,LSD 1,Trial     8,E10,0:40:00-0:45:00,0.043481,1.08702,0,0,0,0,0,0,155.6,3890,3578.58,3578.58
T7,LSD 1,Trial     8,F4,0:00:00-0:05:00,144.566,0.768478,3,299.6,3,0.12,0,0,118.732,2968.3,6469.09,30126600
T7,LSD 1,Trial     8,F4,0:05:00-0:10:00,252.134,0.841119,7,299.56,6,0.32,2,0.08,117.472,2936.79,6087.84,45512700
T7,LSD 1,Trial     8,F4,0:10:00-0:15:00,268.734,0.896258,2,299.96,1,0.04,0,0,117.522,2938.06,5865.2,43895200
T7,LSD 1,Trial     8,F4,0:15:00-0:20:00,537.42,1.79235,175,282.92,233,11.68,69,4.08,104.921,2623.02,5034.76,37629800
T7,LSD 1,Trial     8,F4,0:20:00-0:25:00,223.824,0.746479,2,299.96,1,0.04,0,0,118.881,2972.02,7194.93,53789300
T7,LSD 1,Trial     8,F4,0:25:00-0:30:00,319.574,1.06624,59,294.28,74,4.04,28,1.72,114.2,2855.01,7053.55,52358500
T7,LSD 1,Trial     8,F4,0:30:00-0:35:00,181.819,0.606224,3,101.56,4,0.24,2,0.12,120.079,3001.97,8269.33,61507200
T7,LSD 1,Trial     8,F4,0:35:00-0:40:00,186.134,0.620777,0,0,0,0,0,0,119.323,2983.08,7431.28,55660300
T7,LSD 1,Trial     8,F4,0:40:00-0:45:00,0.0430062,1.07515,0,0,0,0,0,0,52.1539,1303.85,1212.71,1212.71
T7,LSD 1,Trial     8,F10,0:00:00-0:05:00,1.66431,0.48381,1,299.76,0,0,0,0,132.199,3304.97,7722.7,463362
T7,LSD 1,Trial     8,F10,0:05:00-0:10:00,115.586,0.47449,1,300,0,0,0,0,124.877,3121.92,8927.76,45665500
T7,LSD 1,Trial     8,F10,0:10:00-0:15:00,169.264,0.564513,1,300,0,0,0,0,121.476,3036.91,7844.8,54395800
T7,LSD 1,Trial     8,F10,0:15:00-0:20:00,386.24,1.28815,92,291.36,125,5.76,30,1.56,111.96,2799.01,5659.29,41912700
T7,LSD 1,Trial     8,F10,0:20:00-0:25:00,198.599,0.66235,1,300,0,0,0,0,120.277,3006.92,7015.6,52154000
T7,LSD 1,Trial     8,F10,0:25:00-0:30:00,199.99,0.667255,1,300,0,0,0,0,120.287,3007.18,6888.21,51503100
T7,LSD 1,Trial     8,F10,0:30:00-0:35:00,217.957,0.726719,1,300,0,0,0,0,117.767,2944.18,6486.46,48447300
T7,LSD 1,Trial     8,F10,0:35:00-0:40:00,212.776,0.788294,18,136.76,27,1.24,6,0.32,119.23,2980.74,6948.17,46455400
T7,LSD 1,Trial     8,F10,0:40:00-0:45:00,0.019973,0.499324,0,0,0,0,0,0,63.1282,1578.2,3160.68,3160.68
T7,LSD 1,Trial     8,G4,0:00:00-0:05:00,3.49467,0.992803,1,299.76,0,0,0,0,125.447,3136.18,5785.82,393436
T7,LSD 1,Trial     8,G4,0:05:00-0:10:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,G4,0:10:00-0:15:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,G4,0:15:00-0:20:00,563.169,1.88099,192,278.52,297,13.96,52,2.92,102.96,2573.99,4956.25,36993500
T7,LSD 1,Trial     8,G4,0:20:00-0:25:00,240.938,0.803557,1,300,0,0,0,0,120.328,3008.19,6138.87,44648000
T7,LSD 1,Trial     8,G4,0:25:00-0:30:00,218.829,0.73011,1,0.36,1,0.08,1,0.08,119.919,2997.98,7145.98,53244700
T7,LSD 1,Trial     8,G4,0:30:00-0:35:00,203.889,0.679813,0,0,0,0,0,0,119.107,2977.68,7010.86,52420200
T7,LSD 1,Trial     8,G4,0:35:00-0:40:00,200.162,0.667562,0,0,0,0,0,0,120.374,3009.35,7155.53,53466100
T7,LSD 1,Trial     8,G4,0:40:00-0:45:00,0.00927136,0.231784,0,0,0,0,0,0,6.15418,153.855,663.784,663.784
T7,LSD 1,Trial     8,G10,0:00:00-0:05:00,243.285,0.812248,17,298.4,21,0.96,3,0.16,115.749,2893.71,6587.16,48896500
T7,LSD 1,Trial     8,G10,0:05:00-0:10:00,189.516,0.632227,1,300,0,0,0,0,117.977,2949.43,7848.97,58529800
T7,LSD 1,Trial     8,G10,0:10:00-0:15:00,164.471,0.548529,1,300,0,0,0,0,119.271,2981.77,9158.18,68448300
T7,LSD 1,Trial     8,G10,0:15:00-0:20:00,572.398,1.90901,181,279.92,257,13.52,85,5.12,104.789,2619.74,5465.03,40627000
T7,LSD 1,Trial     8,G10,0:20:00-0:25:00,204.887,0.683321,10,299.48,9,0.36,1,0.04,118.899,2972.46,7521.09,55798900
T7,LSD 1,Trial     8,G10,0:25:00-0:30:00,317.266,1.05854,55,277,73,3.72,25,1.28,115.309,2882.74,6496.43,48352900
T7,LSD 1,Trial     8,G10,0:30:00-0:35:00,214.902,0.716532,0,0,0,0,0,0,118.917,2972.94,7249.5,54023300
T7,LSD 1,Trial     8,G10,0:35:00-0:40:00,178.353,0.594826,0,0,0,0,0,0,120.666,3016.66,8038.83,59784800
T7,LSD 1,Trial     8,G10,0:40:00-0:45:00,0.0180483,0.451208,0,0,0,0,0,0,70.3353,1758.38,3897.05,3897.05
T7,LSD 1,Trial     8,H10,0:00:00-0:05:00,115.571,0.656059,1,299.76,0,0,0,0,121.739,3043.48,6828.96,27042700
T7,LSD 1,Trial     8,H10,0:05:00-0:10:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,H10,0:10:00-0:15:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,H10,0:15:00-0:20:00,211.282,0.706345,4,299.72,4,0.16,1,0.04,117.798,2944.94,7185.4,53624600
T7,LSD 1,Trial     8,H10,0:20:00-0:25:00,217.774,0.726299,1,300,0,0,0,0,119.338,2983.46,6792.8,50905200
T7,LSD 1,Trial     8,H10,0:25:00-0:30:00,216.414,0.722053,1,64.8,1,0.04,0,0,119.112,2977.8,6694.08,50051600
T7,LSD 1,Trial     8,H10,0:30:00-0:35:00,94.785,0.800278,0,0,0,0,0,0,118.963,2974.09,6002.85,17690400
T7,LSD 1,Trial     8,H10,0:35:00-0:40:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 1,Trial     8,H10,0:40:00-0:45:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T7,LSD 3,Trial     8,A5,0:00:00-0:05:00,254.332,0.849134,21,297.96,29,1.2,2,0.08,117.63,2940.75,6470.01,47813400
T7,LSD 3,Trial     8,A5,0:05:00-0:10:00,240.706,0.802996,3,299.92,2,0.08,0,0,118.959,2973.98,6322.98,47314900
T7,LSD 3,Trial     8,A5,0:10:00-0:15:00,249.99,0.833745,1,300,0,0,0,0,118.76,2969,6094.41,45671500
T7,LSD 3,Trial     8,A5,0:15:00-0:20:00,497.739,1.66002,214,282.92,271,11.48,31,1.48,103.519,2587.98,4673.31,34965700
T7,LSD 3,Trial     8,A5,0:20:00-0:25:00,249.377,0.831699,1,300,0,0,0,0,119.82,2995.51,6337.54,47442800
T7,LSD 3,Trial     8,A5,0:25:00-0:30:00,249.839,0.833576,34,108.04,38,1.56,1,0.08,118.559,2963.97,6967.13,52009600
T7,LSD 3,Trial     8,A5,0:30:00-0:35:00,218.569,0.728758,0,0,0,0,0,0,120.176,3004.4,6809.14,50966400
T7,LSD 3,Trial     8,A5,0:35:00-0:40:00,216.748,0.722877,0,0,0,0,0,0,120.242,3006.06,6826.82,50955400
T7,LSD 3,Trial     8,A5,0:40:00-0:45:00,0.0898964,2.24741,0,0,0,0,0,0,176.306,4407.65,1961.22,1961.22
T7,LSD 3,Trial     8,A11,0:00:00-0:05:00,5.41037,0.647174,1,299.76,0,0,0,0,117.494,2937.35,6631.74,1180450
T7,LSD 3,Trial     8,A11,0:05:00-0:10:00,156.56,0.522284,1,300,0,0,0,0,120.823,3020.58,8830.78,62848700
T7,LSD 3,Trial     8,A11,0:10:00-0:15:00,184.193,0.614306,1,300,0,0,0,0,120.043,3001.07,7827.33,57703100
